model,model_family,prototype_source,n_prototypes,weighted_similarity,learn_distance_feature_weights,risk_measure,n_runs,gains_mean_avg,gains_mean_std,gains_p05_avg,gains_cvar05_avg,shortfall_prob_avg,delta_abs_max_avg,action_abs_mean_avg,pct_at_any_position_bound_avg,pct_at_upper_position_bound_avg,pct_at_lower_position_bound_avg,pct_paths_touch_any_position_bound_avg,selected_epoch_avg,selected_score_avg,selected_val_pct_at_any_position_bound_avg,selected_val_pct_paths_touch_any_position_bound_avg,selected_band_avg,passes_bound_occupancy_screen,passes_path_touch_screen,passes_robust_screen,gains_mean_avg_minus_unhedged,gains_mean_avg_minus_spot_delta,gains_mean_avg_minus_spot_delta_band,gains_mean_avg_minus_vanilla,gains_cvar05_avg_minus_unhedged,gains_cvar05_avg_minus_spot_delta,gains_cvar05_avg_minus_spot_delta_band,gains_cvar05_avg_minus_vanilla,shortfall_prob_avg_minus_unhedged,shortfall_prob_avg_minus_spot_delta,shortfall_prob_avg_minus_spot_delta_band,shortfall_prob_avg_minus_vanilla,ticker,output_dir
proto_source=spot_delta_k=50_weighted=1_learnw=0,proto,spot_delta,50.0,True,False,cvar,3,-0.0183084495365619,0.0007893026173157,-0.0578494782870014,-0.0841291646162668,0.8513302034428795,0.7208622296651205,0.0334333150337139,0.0,0.0,0.0,0.0,120.66666666666669,0.0754950470228989,0.0,0.0,,True,True,True,0.0001367256045341,0.0001402602841456,0.000131631270051,0.0001087139050165,0.0038137709101041,0.0010343814889589,0.001077281932036,0.0024830698966979,-0.2801251956181533,-0.0547730829420969,-0.0586854460093896,0.1486697965571205,XLV,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_notebook/panel_sweeps/XLV_full_paper_grid_800_step_robust
proto_source=spot_delta_k=50_weighted=0_learnw=0,proto,spot_delta,50.0,False,False,cvar,3,-0.0183380519350369,0.000805184305077,-0.0589129511887828,-0.0859233637650807,0.8599374021909233,0.8850274284680685,0.0226956283052762,0.0,0.0,0.0,0.0,304.0,0.075627447130633,9.827044025157232e-05,0.0023584905660377,,True,True,True,0.0001071232060591,0.0001106578856706,0.0001020288715759,7.911150654157234e-05,0.0020195717612902,-0.0007598176598548,-0.0007169172167778,0.0006888707478841,-0.2887323943661971,-0.0633802816901407,-0.0672926447574334,0.1400625978090767,XLV,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_notebook/panel_sweeps/XLV_full_paper_grid_800_step_robust
proto_source=spot_delta_k=25_weighted=0_learnw=0,proto,spot_delta,25.0,False,False,cvar,3,-0.0183527823537588,0.0010533623286745,-0.0587907169635097,-0.0861873502532641,0.8974960876369327,0.7249569694201151,0.0186061306546131,0.0001760563380281,0.0,0.0001760563380281,0.001564945226917,104.66666666666669,0.0758300221400663,1.9654088050314464e-05,0.0007861635220125,,True,True,True,9.239278733730316e-05,9.592746694882596e-05,8.72984528541565e-05,6.438108781973637e-05,0.0017555852731068,-0.0010238041480382,-0.0009809037049611,0.0004248842597007,-0.3262910798122065,-0.1009389671361501,-0.1048513302034428,0.1025039123630673,XLV,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_notebook/panel_sweeps/XLV_full_paper_grid_800_step_robust
vanilla,vanilla,,,,,cvar,3,-0.0184171634415785,0.0009093182193539,-0.0590879566346605,-0.0866122345129648,1.0,0.3265574375788371,0.0081331660039722,0.0,0.0,0.0,0.0,118.66666666666669,0.0761513841004731,0.0,0.0,,True,True,True,2.8011699517566796e-05,3.1546379129089586e-05,2.291736503442013e-05,0.0,0.0013307010134061,-0.001448688407739,-0.0014057879646619,0.0,-0.4287949921752738,-0.2034428794992174,-0.2073552425665101,0.0,XLV,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_notebook/panel_sweeps/XLV_full_paper_grid_800_step_robust
spot_delta_band,baseline,,,,,,3,-0.0184400808066129,0.0011945854762736,-0.0578471521536509,-0.0852064465483029,0.7926447574334898,0.5876089731852213,0.0172807946801185,0.0,0.0,0.0,0.0,,,,,0.02,True,True,True,5.0943344831466675e-06,8.629014094669457e-06,0.0,-2.291736503442013e-05,0.002736488978068,-4.29004430770874e-05,0.0,0.0014057879646619,-0.2214397496087636,0.0039123630672927,0.0,0.2073552425665101,XLV,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_notebook/panel_sweeps/XLV_full_paper_grid_800_step_robust
unhedged,baseline,,,,,,3,-0.0184451751410961,0.0009393993087929,-0.0599502225716908,-0.087942935526371,0.5712050078247262,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,True,True,True,0.0,3.5346796115227896e-06,-5.0943344831466675e-06,-2.8011699517566796e-05,0.0,-0.0027793894211451,-0.002736488978068,-0.0013307010134061,0.0,0.2253521126760563,0.2214397496087636,0.4287949921752738,XLV,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_notebook/panel_sweeps/XLV_full_paper_grid_800_step_robust
spot_delta,baseline,,,,,,3,-0.0184487098207076,0.0011715618698616,-0.0580617329105734,-0.0851635461052258,0.7965571205007825,0.60760897397995,0.0221494951595862,0.0,0.0,0.0,0.0,,,,,,True,True,True,-3.5346796115227896e-06,0.0,-8.629014094669457e-06,-3.1546379129089586e-05,0.0027793894211451,0.0,4.29004430770874e-05,0.001448688407739,-0.2253521126760563,0.0,-0.0039123630672927,0.2034428794992174,XLV,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_notebook/panel_sweeps/XLV_full_paper_grid_800_step_robust
proto_source=vanilla_k=50_weighted=1_learnw=0,proto,vanilla,50.0,True,False,cvar,3,-0.0185311418026685,0.0009213993967959,-0.0569161623716354,-0.0841407527526219,0.9256651017214396,1.0,0.0286855573455492,0.1459702660406885,0.1459702660406885,0.0,0.9679186228482004,138.66666666666666,0.0765856367209633,1.9654088050314464e-05,0.0007861635220125,,True,True,True,-8.596666157245636e-05,-8.243198196093357e-05,-9.106099605560304e-05,-0.00011397836109,0.003802182773749,0.0010227933526039,0.0010656937956809,0.0024714817603429,-0.3544600938967135,-0.1291079812206571,-0.1330203442879498,0.0743348982785603,XLV,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_notebook/panel_sweeps/XLV_full_paper_grid_800_step_robust
proto_source=spot_delta_k=25_weighted=1_learnw=0,proto,spot_delta,25.0,True,False,cvar,3,-0.0185339556386073,0.0012515804152884,-0.0580174354836344,-0.085083432495594,0.8701095461658842,0.8615339994430542,0.0223983333756526,0.0023082942097026,0.0023082942097026,0.0,0.0375586854460093,104.66666666666669,0.0757108982900778,0.0,0.0,,True,True,True,-8.878049751122677e-05,-8.524581789970398e-05,-9.387483199437344e-05,-0.0001167921970287,0.0028595030307769,8.011360963185166e-05,0.0001230140527089,0.0015288020173708,-0.298904538341158,-0.0735524256651016,-0.0774647887323943,0.1298904538341158,XLV,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_notebook/panel_sweeps/XLV_full_paper_grid_800_step_robust
proto_source=vanilla_k=25_weighted=1_learnw=0,proto,vanilla,25.0,True,False,cvar,3,-0.0185412851472695,0.0007356649652258,-0.0587602639570832,-0.0865853528181711,0.8982785602503913,0.513460154334704,0.0140405159133176,0.0624413145539906,0.0624413145539906,0.0,0.3270735524256651,233.66666666666663,0.0764252762158354,0.0002948113207547,0.0047169811320754,,True,True,True,-9.61100061734506e-05,-9.25753265619278e-05,-0.0001012043406565,-0.000124121705691,0.0013575827081998,-0.0014218067129453,-0.0013789062698682,2.6881694793701172e-05,-0.3270735524256651,-0.1017214397496087,-0.1056338028169014,0.1017214397496086,XLV,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_notebook/panel_sweeps/XLV_full_paper_grid_800_step_robust
proto_source=spot_delta_k=100_weighted=1_learnw=0,proto,spot_delta,100.0,True,False,cvar,3,-0.018552981937925,0.0011434255514668,-0.0577135554825266,-0.0849251424272855,0.8701095461658842,0.945008377234141,0.0264581187317768,0.0020344287949921,0.001819248826291,0.000215179968701,0.0406885758998435,40.0,0.075695050281162,0.0,0.0,,True,True,True,-0.0001078067968289,-0.0001042721172173,-0.000112901131312,-0.0001358184963464,0.0030177930990854,0.0002384036779403,0.0002813041210174,0.0016870920856793,-0.298904538341158,-0.0735524256651016,-0.0774647887323943,0.1298904538341158,XLV,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_notebook/panel_sweeps/XLV_full_paper_grid_800_step_robust
proto_source=vanilla_k=100_weighted=0_learnw=0,proto,vanilla,100.0,False,False,cvar,3,-0.0185791129867235,0.0009908214068163,-0.0591067454467217,-0.0862608229120572,0.9264475743348984,0.7082203328609467,0.0148083764749268,0.000508607198748,0.000508607198748,0.0,0.0054773082942097,65.0,0.0765730319133485,0.0005110062893081,0.0062893081761006,,True,True,True,-0.0001339378456274,-0.0001304031660159,-0.0001390321801106,-0.000161949545145,0.0016821126143137,-0.0010972768068313,-0.0010543763637542,0.0003514116009076,-0.3552425665101721,-0.1298904538341158,-0.1338028169014085,0.0735524256651016,XLV,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_notebook/panel_sweeps/XLV_full_paper_grid_800_step_robust
proto_source=vanilla_k=50_weighted=0_learnw=0,proto,vanilla,50.0,False,False,cvar,3,-0.0185824998964866,0.0008483058647561,-0.059260052939256,-0.0866243864099184,0.9295774647887324,0.7351407706737518,0.012014476970459,0.0002934272300469,0.0002934272300469,0.0,0.0031298904538341,253.0,0.0767305947935249,0.0003930817610062,0.0039308176100628,,True,True,True,-0.0001373247553904,-0.0001337900757789,-0.0001424190898736,-0.000165336454908,0.0013185491164525,-0.0014608403046925,-0.0014179398616155,-1.2151896953582764e-05,-0.3583724569640062,-0.1330203442879498,-0.1369327073552425,0.0704225352112676,XLV,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_notebook/panel_sweeps/XLV_full_paper_grid_800_step_robust
proto_source=vanilla_k=10_weighted=1_learnw=0,proto,vanilla,10.0,True,False,cvar,3,-0.0185909122228622,0.0007962437417448,-0.0588978190595904,-0.0863979210456212,0.8865414710485133,0.5765026087562243,0.0136264503623048,0.0417644757433489,0.0417644757433489,0.0,0.3333333333333333,328.6666666666667,0.0761537404998671,0.0,0.0,,True,True,True,-0.0001457370817661,-0.0001422024021546,-0.0001508314162492,-0.0001737487812836,0.0015450144807497,-0.0012343749403953,-0.0011914744973182,0.0002143134673436,-0.3153364632237871,-0.0899843505477308,-0.0938967136150235,0.1134585289514866,XLV,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_notebook/panel_sweeps/XLV_full_paper_grid_800_step_robust
proto_source=spot_delta_k=100_weighted=0_learnw=0,proto,spot_delta,100.0,False,False,cvar,3,-0.0187011435627937,0.0008100074064962,-0.0589436646550893,-0.0881012057264645,0.8442879499217527,0.97587122519811,0.0200830015043417,0.0380281690140845,0.0377738654147104,0.000254303599374,0.1987480438184663,20.333333333333332,0.0759865714228454,5.896226415094339e-05,0.0023584905660377,,True,True,True,-0.0002559684216976,-0.000252433742086,-0.0002610627561807,-0.0002839801212151,-0.0001582702000935,-0.0029376596212387,-0.0028947591781616,-0.0014889712134996,-0.2730829420970265,-0.0477308294209701,-0.0516431924882628,0.1557120500782473,XLV,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_notebook/panel_sweeps/XLV_full_paper_grid_800_step_robust
proto_source=vanilla_k=100_weighted=1_learnw=0,proto,vanilla,100.0,True,False,cvar,3,-0.0188032835721969,0.0011235389216602,-0.061236277843515,-0.0895935694376627,0.8333333333333334,0.4050400629639625,0.0124891694479932,0.0236306729264475,0.0,0.0236306729264475,0.3325508607198748,174.33333333333334,0.0763309398970644,0.0,0.0,,True,True,True,-0.0003581084311008,-0.0003545737514893,-0.0003632027655839,-0.0003861201306184,-0.0016506339112917,-0.0044300233324368,-0.0043871228893598,-0.0029813349246978,-0.2621283255086072,-0.0367762128325508,-0.0406885758998435,0.1666666666666666,XLV,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_notebook/panel_sweeps/XLV_full_paper_grid_800_step_robust
proto_source=vanilla_k=10_weighted=0_learnw=0,proto,vanilla,10.0,False,False,cvar,3,-0.0188155081123113,0.0005371127997741,-0.0590945854783058,-0.0870551640788714,0.9499217527386542,0.771038273970286,0.0188404832345743,0.0007433489827856,0.0005868544600938,0.0001564945226917,0.0187793427230046,229.33333333333337,0.0765513042777003,0.0001768867924528,0.0031446540880503,,True,True,True,-0.0003703329712152,-0.0003667982916037,-0.0003754273056983,-0.0003983446707328,0.0008877714474995,-0.0018916179736455,-0.0018487175305684,-0.0004429295659065,-0.378716744913928,-0.1533646322378716,-0.1572769953051643,0.0500782472613458,XLV,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_notebook/panel_sweeps/XLV_full_paper_grid_800_step_robust
proto_source=vanilla_k=25_weighted=0_learnw=0,proto,vanilla,25.0,False,False,cvar,3,-0.0189674099286397,0.0011289728767639,-0.0594761663426955,-0.087397555510203,0.8818466353677622,0.4085859855016072,0.016490098554641,0.0,0.0,0.0,0.0,130.66666666666666,0.076497435729523,7.861635220125786e-05,0.0007861635220125,,True,True,True,-0.0005222347875436,-0.000518700107932,-0.0005273291220267,-0.0005502464870611,0.0005453800161679,-0.0022340094049771,-0.0021911089619,-0.0007853209972381,-0.310641627543036,-0.0852895148669796,-0.0892018779342723,0.1181533646322378,XLV,/Users/yaniszaim/deephedging/.deephedging_real_runs/final_paper_notebook/panel_sweeps/XLV_full_paper_grid_800_step_robust
